MO,6010688,0.000171361,0.0001123,0.000275509,0.000453858,0.000259039,0.000322592,0.000102151,0.000228926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,2978512,0.000197414,0.000111465,0.000287728,0.000516365,0.000291421,0.000308208,0.000103743,0.000191371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,998199,0.000174314,6.31137E-05,0.000117211,0.000321579,0.000165298,8.51534E-05,2.60469E-05,5.6101E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC,9656401,0.00011816,0.000110497,0.000270183,0.00045255,0.000240359,0.000293381,9.82768E-05,0.000151402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ND,683932,0.00026026,2.77805E-05,0.000236866,0.000413784,0.000222244,0.000111122,3.21669E-05,6.87203E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,1842641,0.000172578,5.53553E-05,0.000155212,0.000334303,0.000179633,0.000189945,2.55069E-05,0.000131876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,1318194,0.000163861,0.000108482,0.00015324,0.000351997,0.000194205,0.000164619,4.17238E-05,0.000144137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJ,8821155,9.2845E-05,0.000185463,0.000243279,0.000412531,0.000216185,0.000462524,0.000104521,0.000261984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,2082224,6.14727E-05,3.45784E-05,0.000100854,0.000194023,9.98932E-05,0.000110459,1.63287E-05,8.54855E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,2723322,0.000114199,5.87518E-05,0.000153856,0.000235007,0.000128152,0.000166708,3.48839E-05,0.00015202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,19465197,6.86353E-05,0.000159515,0.000182531,0.000273154,0.000146723,0.000297403,7.87559E-05,0.000231336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,11544951,0.000102729,0.00011269,0.000204159,0.000336597,0.000186055,0.000292942,9.51065E-05,0.000179039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,3791508,0.000122115,5.90794E-05,0.000203613,0.000401423,0.000188579,0.000301991,6.06619E-05,0.000127917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,3871859,9.14289E-05,1.44633E-05,0.000112091,0.000205586,0.000109766,6.40519E-05,6.71512E-06,2.99598E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,12742886,7.87106E-05,0.000129876,0.000212903,0.000384764,0.000209136,0.00034223,8.58518E-05,0.000185437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI,1051302,7.22913E-05,5.89745E-05,0.000172167,0.000273946,0.000134119,0.00017407,6.18281E-05,0.000157899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,4679230,0.000154085,0.000117113,0.000259017,0.000432977,0.000225037,0.000265215,6.56091E-05,0.000159642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD,824082,0.000189302,4.85389E-05,0.000185661,0.000393165,0.000201436,0.000200223,5.82466E-05,8.85834E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TN,6403353,0.000153982,7.74594E-05,0.000299687,0.000458822,0.000222071,0.000275793,8.51117E-05,0.000152889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,25674681,0.000111822,5.54243E-05,0.000177101,0.000298933,0.000151706,0.000207091,5.43726E-05,0.000117937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,2817222,3.86906E-05,9.93887E-06,8.09308E-05,0.000128495,6.88622E-05,4.29501E-05,4.61447E-06,3.5141E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,8096604,0.000102142,9.51016E-05,0.000258627,0.000418447,0.000227626,0.000319023,6.78062E-05,0.000158832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT,626431,9.09917E-05,4.46977E-05,0.00016602,0.000253819,0.000164424,7.98173E-05,3.03306E-05,4.94867E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,6830038,7.77448E-05,2.37188E-05,0.000169106,0.000287114,0.000173498,0.00014934,3.48461E-05,8.55046E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WI,5711767,0.000106622,9.40164E-05,0.000144439,0.000315314,0.000134284,0.000151092,3.79917E-05,8.70134E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WV,1855364,0.000191876,0.000107796,0.000245235,0.000486697,0.000257092,0.000460287,9.00093E-05,0.000260326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY,568158,7.74432E-05,2.64011E-05,3.87216E-05,0.000172487,5.28022E-05,9.85641E-05,1.93608E-05,5.28022E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
